ID	module	cofactor_id	cofactor_type	ec	name	species	superkingdom
4l2o.NAD_E_503	7	NAD	Nuc	1.2.1.5	aldehydedehydrogenase	homosapiens	Eukaryota
4l2o.NAD_G_504	7	NAD	Nuc	1.2.1.5	aldehydedehydrogenase	homosapiens	Eukaryota
4oe2.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oe2.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oe2.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oe2.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4ou2.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4ou2.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4ou2.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4ou2.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4qn2.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_E_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_F_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_G_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4qn2.NAD_H_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4v37.NAD_A_1498	7	NAD	Nuc	1.2.1.8	"betainealdehydedehydrogenase,chloroplastic"	spinaciaoleracea	Eukaryota
4v37.NAD_B_1498	7	NAD	Nuc	1.2.1.8	"betainealdehydedehydrogenase,chloroplastic"	spinaciaoleracea	Eukaryota
4v37.NAD_C_1498	7	NAD	Nuc	1.2.1.8	"betainealdehydedehydrogenase,chloroplastic"	spinaciaoleracea	Eukaryota
4v37.NAD_D_1497	7	NAD	Nuc	1.2.1.8	"betainealdehydedehydrogenase,chloroplastic"	spinaciaoleracea	Eukaryota
4x0t.NAD_A_601	7	NAD	Nuc	1.2.1.31	alpha-aminoadipicsemialdehydedehydrogenase	homosapiens	Eukaryota
4x0t.NAD_B_601	7	NAD	Nuc	1.2.1.31	alpha-aminoadipicsemialdehydedehydrogenase	homosapiens	Eukaryota
4x0t.NAD_C_601	7	NAD	Nuc	1.2.1.31	alpha-aminoadipicsemialdehydedehydrogenase	homosapiens	Eukaryota
4x0t.NAD_D_601	7	NAD	Nuc	1.2.1.31	alpha-aminoadipicsemialdehydedehydrogenase	homosapiens	Eukaryota
4zwl.NAD_A_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_B_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_C_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_D_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_E_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_F_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_G_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zwl.NAD_H_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus(straincol)	Bacteria
4zxu.NAD_A_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_B_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_C_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_D_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_E_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_F_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_G_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
4zxu.NAD_H_501	7	NAD	Nuc	1.2.1.8	betaine-aldehydedehydrogenase	staphylococcusaureus	Bacteria
5iuw.NAD_A_700	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenasefamilyprotein	pseudomonassyringaepv.tomato(straindc3000)	Bacteria
5iuw.NAD_B_700	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenasefamilyprotein	pseudomonassyringaepv.tomato(straindc3000)	Bacteria
5kf7.NAD_A_2002	7	NAD	Nuc	-.-.-.-	bifunctionalproteinputa	sinorhizobiummeliloti(strainsm11)	Bacteria
5kj5.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kj5.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kj5.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kj5.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klk.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klk.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klk.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klk.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klm.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klm.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klm.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5klm.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kln.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kln.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kln.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5kln.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5nno.NAD_A_601	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	trypanosomabrucei	Eukaryota
5nno.NAD_B_601	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	trypanosomabrucei	Eukaryota
5u0m.NAD_A_504	7	NAD	Nuc	1.2.1.71	n-succinylglutamate5-semialdehydedehydrogenase	marinobacterhydrocarbonoclasticus(strainatcc700491/dsm11845/vt8)	Bacteria
5u0m.NAD_B_503	7	NAD	Nuc	1.2.1.71	n-succinylglutamate5-semialdehydedehydrogenase	marinobacterhydrocarbonoclasticus(strainatcc700491/dsm11845/vt8)	Bacteria
6b5g.NAD_A_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5g.NAD_B_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5g.NAD_C_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5g.NAD_D_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5h.NAD_A_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5h.NAD_B_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5h.NAD_C_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
6b5h.NAD_D_601	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase2	homosapiens	Eukaryota
1bxs.NAD_A_550	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	ovisaries	Eukaryota
1bxs.NAD_B_550	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	ovisaries	Eukaryota
1bxs.NAD_C_550	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	ovisaries	Eukaryota
1bxs.NAD_D_550	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	ovisaries	Eukaryota
1cw3.NAD_A_1502	7	NAD	Nuc	1.2.1.3	mitochondrialaldehydedehydrogenase	homosapiens	Eukaryota
1cw3.NAD_D_4502	7	NAD	Nuc	1.2.1.3	mitochondrialaldehydedehydrogenase	homosapiens	Eukaryota
1cw3.NAD_F_6502	7	NAD	Nuc	1.2.1.3	mitochondrialaldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_A_5501	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_B_5502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_C_5503	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_D_5504	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_E_5505	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_F_5506	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_G_5507	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o01.NAD_H_5508	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_A_5501	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_B_5502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_C_5503	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_D_5504	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_E_5505	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_F_5506	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_G_5507	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o02.NAD_H_5508	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onm.NAD_C_503	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrialprecursor"	homosapiens	Eukaryota
2onm.NAD_F_506	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrialprecursor"	homosapiens	Eukaryota
2onm.NAD_G_507	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrialprecursor"	homosapiens	Eukaryota
2onm.NAD_H_508	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrialprecursor"	homosapiens	Eukaryota
2onp.NAD_A_501	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_B_502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_C_503	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_D_504	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_E_505	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_F_506	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_G_507	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onp.NAD_H_508	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
3n82.NAD_A_501	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_B_502	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_C_503	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_D_504	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_E_505	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_F_506	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_G_507	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
3n82.NAD_H_508	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
4fqf.NAD_A_702	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
4fqf.NAD_B_703	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
4fqf.NAD_C_703	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
4fqf.NAD_D_702	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrial"	homosapiens	Eukaryota
4mpy.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_E_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_F_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4mpy.NAD_H_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4nea.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4nea.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4nea.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4nea.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
4npi.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4npi.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4npi.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4npi.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oub.NAD_A_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oub.NAD_B_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oub.NAD_C_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
4oub.NAD_D_601	7	NAD	Nuc	-.-.-.-	2-aminomuconate6-semialdehydedehydrogenase	pseudomonasfluorescens	Bacteria
5ac0.NAD_A_550	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase1	ovisaries	Eukaryota
5ac0.NAD_B_550	7	NAD	Nuc	1.2.1.36	retinaldehydrogenase1	ovisaries	Eukaryota
5dib.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5dib.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5gtk.NAD_A_501	7	NAD	Nuc	-.-.-.-	betaine-aldehydedehydrogenase	bacilluscereus	Bacteria
5gtk.NAD_C_501	7	NAD	Nuc	-.-.-.-	betaine-aldehydedehydrogenase	bacilluscereus	Bacteria
5gtk.NAD_D_501	7	NAD	Nuc	-.-.-.-	betaine-aldehydedehydrogenase	bacilluscereus	Bacteria
5x5u.NAD_A_501	7	NAD	Nuc	1.2.1.26	alpha-ketoglutaricsemialdehydedehydrogenase	azospirillumbrasilense	Bacteria
5x5u.NAD_B_501	7	NAD	Nuc	1.2.1.26	alpha-ketoglutaricsemialdehydedehydrogenase	azospirillumbrasilense	Bacteria
4mpy.NAD_G_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureussubsp.aureus	Bacteria
1cw3.NAD_E_5502	7	NAD	Nuc	1.2.1.3	mitochondrialaldehydedehydrogenase	homosapiens	Eukaryota
1cw3.NAD_H_8502	7	NAD	Nuc	1.2.1.3	mitochondrialaldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_F_6502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
2onm.NAD_B_502	7	NAD	Nuc	1.2.1.3	"aldehydedehydrogenase,mitochondrialprecursor"	homosapiens	Eukaryota
5dib.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5dib.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5eyu.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5eyu.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5eyu.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5eyu.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5ez4.NAD_A_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5ez4.NAD_B_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5ez4.NAD_C_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5ez4.NAD_D_501	7	NAD	Nuc	1.2.1.8	betainealdehydedehydrogenase	staphylococcusaureus	Bacteria
5gtk.NAD_B_501	7	NAD	Nuc	-.-.-.-	betaine-aldehydedehydrogenase	bacilluscereus	Bacteria
1o00.NAD_A_1502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_B_2502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_C_3502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_D_4502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_E_5502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_G_7502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
1o00.NAD_H_8502	7	NAD	Nuc	1.2.1.3	aldehydedehydrogenase	homosapiens	Eukaryota
5jfl.NAD_B_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_C_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_G_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_D_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_E_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_F_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_A_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
5jfl.NAD_H_600	7	NAD	Nuc	-.-.-.-	aldehydedehydrogenase	rhodopseudomonaspalustris(strainbisb18)	Bacteria
1ky8.NAP_A_999	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase	thermoproteustenax	Archaea
1qi1.NAP_A_500	7	NAP	Nuc	1.2.1.9	protein(nadp-dependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase)	streptococcusmutans	Bacteria
1qi1.NAP_B_501	7	NAP	Nuc	1.2.1.9	protein(nadp-dependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase)	streptococcusmutans	Bacteria
1uxn.NAP_A_1503	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase(nadp+)	thermoproteustenax	Archaea
1uxp.NAP_A_1503	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase(nadp+)	thermoproteustenax	Archaea
1uxq.NAP_A_1502	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase(nadp+)	thermoproteustenax	Archaea
1uxr.NAP_A_1502	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase(nadp+)	thermoproteustenax	Archaea
1uxv.NAP_A_1502	7	NAP	Nuc	1.2.1.9	glyceraldehyde-3-phosphatedehydrogenase(nadp+)	thermoproteustenax	Archaea
2ehq.NAP_A_1518	7	NAP	Nuc	1.5.1.12	1-pyrroline-5-carboxylatedehydrogenase	thermusthermophilus	Bacteria
2ehq.NAP_B_2518	7	NAP	Nuc	1.5.1.12	1-pyrroline-5-carboxylatedehydrogenase	thermusthermophilus	Bacteria
2euh.NAP_A_476	7	NAP	Nuc	1.2.1.9	nadpdependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2euh.NAP_B_476	7	NAP	Nuc	1.2.1.9	nadpdependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2euh.NAP_C_476	7	NAP	Nuc	1.2.1.9	nadpdependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2euh.NAP_D_476	7	NAP	Nuc	1.2.1.9	nadpdependentnonphosphorylatingglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2id2.NAP_A_3001	7	NAP	Nuc	1.2.1.9	nadp-dependentglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2id2.NAP_B_3002	7	NAP	Nuc	1.2.1.9	nadp-dependentglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2id2.NAP_C_3003	7	NAP	Nuc	1.2.1.9	nadp-dependentglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2id2.NAP_D_3004	7	NAP	Nuc	1.2.1.9	nadp-dependentglyceraldehyde-3-phosphatedehydrogenase	streptococcusmutans	Bacteria
2o2q.NAP_A_903	7	NAP	Nuc	1.5.1.6	formyltetrahydrofolatedehydrogenase	rattusnorvegicus	Eukaryota
2o2q.NAP_B_903	7	NAP	Nuc	1.5.1.6	formyltetrahydrofolatedehydrogenase	rattusnorvegicus	Eukaryota
2o2q.NAP_C_903	7	NAP	Nuc	1.5.1.6	formyltetrahydrofolatedehydrogenase	rattusnorvegicus	Eukaryota
2o2q.NAP_D_903	7	NAP	Nuc	1.5.1.6	formyltetrahydrofolatedehydrogenase	rattusnorvegicus	Eukaryota
2y5d.NAP_A_1525	7	NAP	Nuc	-.-.-.-	aldehydedehydrogenase(boxpathway)	burkholderiaxenovoranslb400	Bacteria
2y5d.NAP_B_1533	7	NAP	Nuc	-.-.-.-	aldehydedehydrogenase(boxpathway)	burkholderiaxenovoranslb400	Bacteria
3rhj.NAP_A_101	7	NAP	Nuc	-.-.-.-	"aldehydedehydrogenase1family,memberl1"	rattusnorvegicus	Eukaryota
3rhj.NAP_B_101	7	NAP	Nuc	-.-.-.-	"aldehydedehydrogenase1family,memberl1"	rattusnorvegicus	Eukaryota
3rhj.NAP_C_101	7	NAP	Nuc	-.-.-.-	"aldehydedehydrogenase1family,memberl1"	rattusnorvegicus	Eukaryota
3rhj.NAP_D_101	7	NAP	Nuc	-.-.-.-	"aldehydedehydrogenase1family,memberl1"	rattusnorvegicus	Eukaryota
3rhl.NAP_A_903	7	NAP	Nuc	-.-.-.-	"aldehydedehydrogenase1family,memberl1"	rattusnorvegicus	Eukaryota
